,"gross returns, 4h","net returns, 4h","gross returns, 8h","net returns, 8h","gross returns, 12h","net returns, 12h","gross returns, 24h","net returns, 24h"
2021-08-18 20:00:00,0.0008164831373215025,0.0008164831373215025,,,,,,
2021-08-19 00:00:00,0.005038250860558468,0.004740430037313916,0.0003585639549764821,-0.00021383313945451063,0.0,0.0,0.0,0.0
2021-08-19 04:00:00,-0.0007780566660709729,-0.0011083619734657017,,,,,,
2021-08-19 08:00:00,0.0011979958909928714,0.0009175361208779288,0.008949266622798225,0.008636110852015336,,,,
2021-08-19 12:00:00,-0.007333640598828104,-0.00766164705564812,,,0.0,0.0,,
2021-08-19 16:00:00,-0.0018348158503107006,-0.0021628223071307167,0.004802581923963989,0.004444673711000253,,,,
2021-08-19 20:00:00,-0.0034753680576325593,-0.0034753680576325593,,,,,,
2021-08-20 00:00:00,0.0007711572101105583,0.000495295141145041,0.0009918387469864272,0.0009734479423887261,0.0,0.0,0.0,0.0
2021-08-20 04:00:00,-0.0021063904313142565,-0.002382252500279774,,,,,,
2021-08-20 08:00:00,-0.001431812993197668,-0.001431812993197668,0.0034694730237370677,0.0031059095270350554,,,,
2021-08-20 12:00:00,-0.008077636896294609,-0.008077636896294609,,,0.0,0.0,,
2021-08-20 16:00:00,0.0006795209288650708,0.0006795209288650708,-0.0003679565385252342,-0.0007345925909590656,,,,
2021-08-20 20:00:00,-0.0023586771372989543,-0.0026866835941189706,,,,,,
2021-08-21 00:00:00,0.002480176486829056,0.002480176486829056,0.0008186039541919659,0.0008140062530425406,0.0,0.0,0.0,0.0
2021-08-21 04:00:00,0.004213155982533698,0.003885149525713682,,,,,,
2021-08-21 08:00:00,0.009203439928344988,0.008887211601830279,0.005380785397768451,0.0050681417196075315,,,,
2021-08-21 12:00:00,-0.0004321808674760822,-0.0004321808674760822,,,0.0,0.0,,
2021-08-21 16:00:00,0.00094678312444567,0.00094678312444567,-0.0032830282001871268,-0.0032922236024859773,,,,
2021-08-21 20:00:00,0.0014624299881666207,0.0014624299881666207,,,,,,
2021-08-22 00:00:00,0.006036400668655811,0.00570379651068637,0.005130610102826633,0.00511911584995307,0.0,0.0,0.0,0.0
2021-08-22 04:00:00,-0.0053132624205248224,-0.0053132624205248224,,,,,,
2021-08-22 08:00:00,0.0008659840480511746,0.0008659840480511746,-0.0012394338585725378,-0.0012624223643196643,,,,
2021-08-22 12:00:00,0.010791050803014983,0.01047349181934892,,,0.0,0.0,,
2021-08-22 16:00:00,-0.0021184444436721252,-0.0021184444436721252,0.008438641871862449,0.0077673775040463565,,,,
2021-08-22 20:00:00,-0.0005688604135565334,-0.0008688755375734725,,,,,,
2021-08-23 00:00:00,-6.586403174784535e-05,-0.00036587915576478437,-0.0004952476406711263,-0.000834230691518584,0.0,0.0,0.0,0.0
2021-08-23 04:00:00,-0.0010586738543346995,-0.0012635891598398417,,,,,,
2021-08-23 08:00:00,-0.0018965336769941853,-0.0018965336769941853,0.00314232845994948,0.0027131725778421077,,,,
2021-08-23 12:00:00,0.0028407590191307733,0.0022736721025406422,,,0.0,0.0,,
2021-08-23 16:00:00,9.30948854776098e-05,-0.00022571616904355578,-0.009083554641822547,-0.009394656475893406,,,,
2021-08-23 20:00:00,-0.0018567901255228793,-0.0018567901255228793,,,,,,
2021-08-24 00:00:00,0.003122771686844342,0.003122771686844342,0.008684494340698014,0.00834268022261271,0.0,0.0,0.0,0.0
2021-08-24 04:00:00,-0.0008297573413776299,-0.0009745849275845265,,,,,,
2021-08-24 08:00:00,0.0007481942661236485,0.0007481942661236485,0.004219664066798229,0.0038609007961705514,,,,
2021-08-24 12:00:00,0.006264501270537904,0.006119673684331008,,,0.0,0.0,,
2021-08-24 16:00:00,4.47092454289083e-06,4.47092454289083e-06,-0.010337760973241527,-0.0103547101257839,,,,
2021-08-24 20:00:00,0.0027361165320888415,0.0027361165320888415,,,,,,
2021-08-25 00:00:00,-0.0035954274605098746,-0.0035954274605098746,0.004450490651216646,0.00409845737375964,0.0,0.0,0.0,0.0
2021-08-25 04:00:00,-0.0020667247436718483,-0.0020667247436718483,,,,,,
2021-08-25 08:00:00,0.004007302236012892,0.004007302236012892,-0.00010464565929973416,-0.0004559277105817855,,,,
2021-08-25 12:00:00,-0.0035368293308060813,-0.003681656917012978,,,0.0,0.0,,
2021-08-25 16:00:00,0.0018668593342820855,0.001722031748075189,0.0029564193927362867,0.0026179578542747483,,,,
2021-08-25 20:00:00,-0.001135161426314953,-0.0014910900409550014,,,,,,
2021-08-26 00:00:00,0.007558860159625757,0.007420702264888915,-0.0007800902511565988,-0.0007800902511565988,0.0,0.0,0.0,0.0
2021-08-26 04:00:00,0.003919732693312611,0.0035883654821813344,,,,,,
2021-08-26 08:00:00,-0.001382181124305999,-0.001382181124305999,-0.0010913558560104889,-0.0010913558560104889,,,,
2021-08-26 12:00:00,0.0021525945998165253,0.0020077670136096288,,,0.0,0.0,,
2021-08-26 16:00:00,0.0006856779652362969,0.0003648519375721628,-0.004857695945595342,-0.005202341130918493,,,,
2021-08-26 20:00:00,-0.0011775377513858316,-0.0016180208996422118,,,,,,
2021-08-27 00:00:00,0.0041118410300278185,0.0037930299755066527,-0.004715691642632476,-0.005070471637622875,0.0,0.0,0.0,0.0
2021-08-27 04:00:00,-0.0022417140629203388,-0.0022417140629203388,,,,,,
2021-08-27 08:00:00,-0.0046532333029913,-0.0046532333029913,0.0037626486000434103,0.003443108370158353,,,,
2021-08-27 12:00:00,0.0004065741797668835,8.776312524571791e-05,,,0.0,0.0,,
2021-08-27 16:00:00,0.0007794025230412925,0.0004605914685201269,0.005530872347960693,0.004872340075635318,,,,
2021-08-27 20:00:00,-0.003799775447436156,-0.003799775447436156,,,,,,
2021-08-28 00:00:00,-0.0006269190401743683,-0.0006269190401743683,0.004998199937777314,0.004302886056256536,0.0,0.0,0.0,0.0
2021-08-28 04:00:00,-0.004175311818235251,-0.004175311818235251,,,,,,
2021-08-28 08:00:00,0.0022814567145558575,0.0022814567145558575,-0.002793888278259956,-0.003489202159780734,,,,
2021-08-28 12:00:00,0.0015551291777356003,0.0015551291777356003,,,0.0,0.0,,
2021-08-28 16:00:00,0.001874916004758068,0.001874916004758068,-0.0021327904278988195,-0.00215330324841164,,,,
2021-08-28 20:00:00,0.0033443505785596597,0.0033443505785596597,,,,,,
2021-08-29 00:00:00,0.002833837380207189,0.00255296570950501,0.0066179748353738625,0.005895074746956532,0.0,-0.0019999999999999996,0.0,0.0
2021-08-29 04:00:00,0.001091895726653962,-0.0011841333290361108,,,,,,
2021-08-29 08:00:00,0.006570716826705706,0.006211344696790034,0.0022107801605618913,0.0019027508822228526,,,,
2021-08-29 12:00:00,0.002769393149974296,0.0021511375718809896,,,0.010385392913796906,0.009682828811232804,,
2021-08-29 16:00:00,-0.0019181186196366273,-0.0025309941146622237,0.007405598492111426,0.007020610598648956,,,,
2021-08-29 20:00:00,0.0010060116025943575,0.0006865318687770555,,,,,,
2021-08-30 00:00:00,0.004101896331642967,0.003177349795811864,-0.0019464239437203222,-0.0023204630742761096,0.007704683125989848,0.006399188620495343,0.0,0.0
2021-08-30 04:00:00,-0.003961630693244083,-0.00432843373240247,,,,,,
2021-08-30 08:00:00,0.00038161565102009165,0.00038161565102009165,-0.004085030342033141,-0.004085030342033141,,,,
2021-08-30 12:00:00,-0.0016870885398675862,-0.0016916862410170114,,,-0.004368198983474541,-0.005569167506476963,,
2021-08-30 16:00:00,-0.002557112307030248,-0.003644487471906826,-0.0025226291157488413,-0.002899417961035641,,,,
2021-08-30 20:00:00,-0.0029470394677541248,-0.0037513832669576076,,,,,,
2021-08-31 00:00:00,0.0008718271285113517,0.0004796311888577849,-0.007824232259275043,-0.008165636617628553,0.011052866246572942,0.010689670120664952,0.0,0.0
2021-08-31 04:00:00,-0.0009342605701257785,-0.0015933901411197564,,,,,,
2021-08-31 08:00:00,1.0445985806914818e-05,1.0445985806914818e-05,-0.0008953341136817073,-0.0008953341136817073,,,,
2021-08-31 12:00:00,0.005561654337358413,0.0052226712865109555,,,0.0027372243345592734,0.0021229859331788497,,
2021-08-31 16:00:00,0.00023204718381415962,-0.0003409399303769289,0.0039569295704880835,0.003664621878180391,,,,
2021-08-31 20:00:00,-0.002843300767417016,-0.003208222422812079,,,,,,
2021-09-01 00:00:00,-5.490759251593311e-05,-0.00044511060983759457,-0.007243214490659608,-0.007517573465018582,-0.004388632579270188,-0.004388632579270188,0.0,0.0
2021-09-01 04:00:00,9.536716291692936e-06,-0.0003806663010299686,,,,,,
2021-09-01 08:00:00,0.0009730907088265178,0.0006341076579790602,0.009369673198627004,0.009090186019139825,,,,
2021-09-01 12:00:00,-0.0015743881463864732,-0.0019133711972339309,,,-0.0010553794008884166,-0.0016653318096719184,,
2021-09-01 16:00:00,1.5763469979092554e-05,-0.00030142781331388564,-0.00042599730332494666,-0.000779508199208724,,,,
2021-09-01 20:00:00,-0.002324471245643959,-0.0029923671915060065,,,,,,
2021-09-02 00:00:00,0.0016681299339016292,0.0010322324980041933,0.002095332348184144,0.0017418214523003666,0.0011701710639675181,0.0005363832044883117,0.0,0.0
2021-09-02 04:00:00,-0.001328699536608312,-0.0017223172183615872,,,,,,
2021-09-02 08:00:00,0.0001892989775112155,-0.00011578576825149641,0.006674589083389765,0.006664332673133354,,,,
2021-09-02 12:00:00,0.0028334167934204978,0.0024829116585787176,,,0.0031522901042576853,0.0031522901042576853,,
2021-09-02 16:00:00,-0.0014252502144014218,-0.001429847915550847,0.0031941868018226975,0.0031941868018226975,,,,
2021-09-02 20:00:00,0.0004079836765484416,0.00039419057310016573,,,,,,
2021-09-03 00:00:00,-0.0037429190429764817,-0.004045354266042914,-0.002030174420039405,-0.0020481231379881233,-0.00012289929071044453,-0.00012289929071044453,0.0,0.0
2021-09-03 04:00:00,0.004651271965866278,0.004348836742799845,,,,,,
2021-09-03 08:00:00,-0.006655620627080536,-0.006959903836565382,0.0033549450352817374,0.0033446886250253272,,,,
2021-09-03 12:00:00,-0.00560175802457091,-0.0056162858696072295,,,-0.0025128849730014753,-0.003031336273666932,,
2021-09-03 16:00:00,4.210005357010993e-05,1.7886978509577237e-05,0.008889934385234988,0.008879677974978578,,,,
2021-09-03 20:00:00,8.480139336234055e-05,-0.00021763382970409233,,,,,,
2021-09-04 00:00:00,0.002578342769565171,0.0022692169450682187,0.0022612180952233177,0.0019151325423581037,0.005024134534823358,0.004456110773594728,0.0,0.0
2021-09-04 04:00:00,-0.000948087227835889,-0.000957772457860102,,,,,,
2021-09-04 08:00:00,0.0005373831767249582,0.0005180127166765321,0.00641677713088188,0.00641677713088188,,,,
2021-09-04 12:00:00,0.00378444137740358,0.0034454583265561226,,,-0.003217044154384463,-0.00322964919640127,,
2021-09-04 16:00:00,0.005373315256656332,0.004760418315296503,-0.0020304173821766172,-0.0020304173821766172,,,,
2021-09-04 20:00:00,-3.976171628511361e-06,-0.00032121755093885617,,,,,,
2021-09-05 00:00:00,0.0002884674714235077,-3.3371609036262424e-05,0.005061276934591656,0.005061276934591656,0.005695915810710497,0.005166504046004615,0.0,0.0
2021-09-05 04:00:00,-0.0018700128393389966,-0.0018838059427872724,,,,,,
2021-09-05 08:00:00,0.000761555129661857,0.00047841840854872934,0.00270094149077842,0.0026912562607542072,,,,
2021-09-05 12:00:00,-0.009618892412545973,-0.009857927500265273,,,-0.014772761729596202,-0.015030022528652666,,
2021-09-05 16:00:00,-0.0015512889810188613,-0.001849534595053949,0.00033682987729490065,0.0003150381097404212,,,,
2021-09-05 20:00:00,-0.0009180364317610931,-0.0015145276598312687,,,,,,
2021-09-06 00:00:00,0.0031429023015623536,0.0025775363003524322,0.001356604155281103,0.0008093886589130643,-0.002658556816267168,-0.00267171471100401,0.0,0.0
2021-09-06 04:00:00,-0.001704317373632364,-0.0022433675853686013,,,,,,
2021-09-06 08:00:00,0.0016685172560407101,0.0013882389741290344,0.004144109150337811,0.0036017362689818784,,,,
2021-09-06 12:00:00,0.005145759281462738,0.005127368476865037,,,0.006567696744110382,0.006313310779198102,,
2021-09-06 16:00:00,-0.003384996881048746,-0.003384996881048746,0.0038886529745788367,0.0038838103595667302,,,,
2021-09-06 20:00:00,0.0028058408774683293,0.0024661252089867806,,,,,,
2021-09-07 00:00:00,-0.0005610796519479604,-0.0005742375466848025,-0.003783183026633929,-0.00414637915254192,0.005657780673417339,0.005373614375319152,0.0,0.0
2021-09-07 04:00:00,0.0034805071470877936,0.0034717352172632322,,,,,,
2021-09-07 08:00:00,0.01033507033787507,0.009528052794015422,-0.007592386957399466,-0.0079257202907328,,,,
2021-09-07 12:00:00,0.02086464976740899,0.02026820391138963,,,0.03338139401403396,0.031588150509735693,,
2021-09-07 16:00:00,0.004177710154799715,0.00383180272110736,-0.010537860338892115,-0.011901895426611414,,,,
2021-09-07 20:00:00,-0.009410763763441146,-0.009425291608477465,,,,,,
2021-09-08 00:00:00,0.0008235591299048627,0.0008235591299048627,-0.004233916373189555,-0.004416191025337165,-0.005314749027226064,-0.005668003876798856,0.0,0.0
2021-09-08 04:00:00,0.014438251366523824,0.014418880906475398,,,,,,
2021-09-08 08:00:00,-0.010250121166054761,-0.010623369892780987,-0.00408399888017571,-0.004438044133578065,,,,
2021-09-08 12:00:00,-0.0010343208346047957,-0.001352106678524941,,,-0.0034156625657806167,-0.00457504026192044,,
2021-09-08 16:00:00,-0.002591875213287226,-0.0029225467196393132,0.001117740510590796,0.0007860213822614982,,,,
2021-09-08 20:00:00,1.4718025701653415e-06,-2.1516703176961095e-05,,,,,,
2021-09-09 00:00:00,-0.009554734816515701,-0.009873545871036867,-0.012102673492150846,-0.012470712233070943,-0.013548348927658497,-0.01425745591262755,0.0,0.0
2021-09-09 04:00:00,-0.004828312594564361,-0.004852525669624894,,,,,,
2021-09-09 08:00:00,-0.0060258352259537394,-0.0064242955227191215,-0.0028171725807535713,-0.0038099086582354114,,,,
2021-09-09 12:00:00,-0.0026482832563918322,-0.0026636678717764477,,,0.004892811606241346,0.00391023260332336,,
2021-09-09 16:00:00,0.00703819664401495,0.006639736347249568,0.000575783313885689,0.000255608534447321,,,,
2021-09-09 20:00:00,-0.0006492585784700225,-0.0006783142685426618,,,,,,
2021-09-10 00:00:00,0.0007133507988504096,0.0004086167252092641,-0.0010788936789385625,-0.0013823419548006314,0.011389850107949559,0.009900055706692178,0.0,0.0
2021-09-10 04:00:00,0.0034140362086637257,0.0031093021350225803,,,,,,
2021-09-10 08:00:00,-0.005508640496584727,-0.005508640496584727,-0.004135520256271741,-0.00477969102802872,,,,
2021-09-10 12:00:00,0.002967359365973015,0.002967359365973015,,,0.0028459885226623837,0.0021880778561656333,,
2021-09-10 16:00:00,-0.0012702047700982708,-0.0012750473851103773,0.0012541182928790919,0.0010016100168414041,,,,
2021-09-10 20:00:00,-0.00434859248686713,-0.004367962946915556,,,,,,
2021-09-11 00:00:00,-0.0008246433916324397,-0.0012222717519726645,-0.00038999641646478994,-0.0012386205892268938,0.0017194452146623383,0.0017194452146623383,0.0,0.0
2021-09-11 04:00:00,-0.0024116191318150635,-0.0028109361989287407,,,,,,
2021-09-11 08:00:00,-0.0035040078419085264,-0.0035330635319811656,-0.0049441678226726845,-0.005295105511722896,,,,
2021-09-11 12:00:00,0.0008849144569025038,0.0008703866118661841,,,-0.0017587568391680304,-0.0021066792460033537,,
2021-09-11 16:00:00,0.0018576690842730288,0.0018431412392367092,0.00520334755631603,0.004686415073594074,,,,
2021-09-11 20:00:00,0.0010161787151537053,0.0006185503548134805,,,,,,
2021-09-12 00:00:00,-0.003790747102671903,-0.00419006416978558,-0.0007040693661753066,-0.0015526935389374105,-0.004468053499917137,-0.004799844989160409,0.0,0.0
2021-09-12 04:00:00,-0.0010642622181486726,-0.0010739474481728857,,,,,,
2021-09-12 08:00:00,-0.005017286400692739,-0.005026971630716952,-0.005324565442160256,-0.00568087058256826,,,,
2021-09-12 12:00:00,-0.005952626766956522,-0.005952626766956522,,,0.001594560637917668,0.001185825305453522,,
2021-09-12 16:00:00,-0.0008596952452554658,-0.0012573236055956906,-0.008077637548549656,-0.008448142126769021,,,,
2021-09-12 20:00:00,0.0035888892280408966,0.0035888892280408966,,,,,,
2021-09-13 00:00:00,0.006234166386933083,0.006208525361292057,0.006866980723574277,0.006546805944135909,0.00326738889177985,0.002601156818768116,0.0,0.0
2021-09-13 04:00:00,-0.0025884760394450377,-0.002598732449701448,,,,,,
2021-09-13 08:00:00,-0.0014748907666122042,-0.0014954035871250248,-0.005305564036238646,-0.005329777111299179,,,,
2021-09-13 12:00:00,-0.00638660321293353,-0.00638660321293353,,,0.0055635022834431384,0.00486008141053074,,
2021-09-13 16:00:00,0.004733600927875354,0.004733600927875354,-0.0009889101122356496,-0.0013084336434482514,,,,
2021-09-13 20:00:00,0.00210389486353671,0.00210389486353671,,,,,,
2021-09-14 00:00:00,-0.0016911245330191334,-0.0016911245330191334,0.0027154918851862845,0.002423991582705946,0.0076117068099391325,0.0076117068099391325,0.0,0.0
2021-09-14 04:00:00,-0.0007508820372508176,-0.0007662666526354329,,,,,,
2021-09-14 08:00:00,-0.0007724948556439119,-0.0007724948556439119,0.0018041165872452441,0.001198386159480918,,,,
2021-09-14 12:00:00,0.0023765992969289463,0.002039503624240053,,,0.006003965172766889,0.00559368392858734,,
2021-09-14 16:00:00,0.0015008947871139417,0.0014912095570897286,0.009218696197852226,0.008358579805175619,,,,
2021-09-14 20:00:00,-6.925071851740972e-05,-7.409333352951624e-05,,,,,,
2021-09-15 00:00:00,0.00510586489952988,0.00510586489952988,0.0009379172534311499,0.0006966891832557113,0.0019376416411756635,0.0019376416411756635,0.0,0.0
2021-09-15 04:00:00,1.7485001580355394e-05,-0.00031961067110853773,,,,,,
2021-09-15 08:00:00,0.0019568643161396834,0.0019568643161396834,0.0015660089901450502,0.0012712419000059092,,,,
2021-09-15 12:00:00,-0.0025511922525692935,-0.0028882879252581867,,,0.001570752029595143,0.0009069412640894623,,
2021-09-15 16:00:00,-0.005968122205758853,-0.005968122205758853,-0.007892306686805817,-0.008223341169564437,,,,
2021-09-15 20:00:00,0.0008529512947260491,0.00048614825556766235,,,,,,
2021-09-16 00:00:00,0.01000631663333066,0.01000631663333066,0.008527650439928695,0.007964220312886953,-0.0036982497772302205,-0.004052095931076374,0.0,0.0
2021-09-16 04:00:00,-0.004961758098358653,-0.004961758098358653,,,,,,
2021-09-16 08:00:00,0.0014375970570251655,0.0014375970570251655,-0.003704037626590138,-0.00436852724045531,,,,
2021-09-16 12:00:00,0.0028311691918289548,0.0025179810490582348,,,0.0026870905290327547,0.0023210633358869176,,
2021-09-16 16:00:00,-8.312029753803772e-05,-0.00039630844030875766,-0.002833200379781427,-0.003404628951209998,,,,
2021-09-16 20:00:00,-0.002290938075253493,-0.002290938075253493,,,,,,
2021-09-17 00:00:00,0.0018849980437307002,0.0015181950045723134,-0.00035859204388981954,-0.0010655713565783207,0.007067320262840782,0.005773137609336095,0.0,0.0
2021-09-17 04:00:00,0.002266279627102052,0.0019291839544131589,,,,,,
2021-09-17 08:00:00,0.002013090764944459,0.002013090764944459,0.0074641347601050265,0.007169367669965886,,,,
2021-09-17 12:00:00,-0.00235621357220414,-0.00235621357220414,,,0.000807304384560217,-0.0001869776046370265,,
2021-09-17 16:00:00,0.0025054804702708358,0.0025054804702708358,-0.00046755741392929065,-0.00048135051737756653,,,,
2021-09-17 20:00:00,0.0030049951595721783,0.002994738749315768,,,,,,
2021-09-18 00:00:00,-0.0015239968783849877,-0.0015239968783849877,0.00019471401175842103,0.00018092090831014517,-1.1884326539084167e-05,-0.0006829590145629248,0.0,0.0
2021-09-18 04:00:00,-0.0031615237606169087,-0.0035591521209571335,,,,,,
2021-09-18 08:00:00,0.0006333120114765439,0.00023568365113631906,-0.0029072662708967533,-0.0029072662708967533,,,,
2021-09-18 12:00:00,-0.0013219684413273908,-0.0013219684413273908,,,-0.003423276561029496,-0.0040943512490533365,,
2021-09-18 16:00:00,-0.0023723073287749375,-0.0027699356891151623,-0.00468619911251407,-0.004977699414994409,,,,
2021-09-18 20:00:00,-0.00030073508506800256,-0.0006983634454082274,,,,,,
2021-09-19 00:00:00,0.001715006664718253,0.001715006664718253,0.001650431128161978,0.0013589308256816391,-0.0021046037922857396,-0.003010172799549662,0.0,0.0
2021-09-19 04:00:00,0.0006908162770972827,0.00029318791675705795,,,,,,
2021-09-19 08:00:00,0.0004516665997619765,5.4038239421751644e-05,0.0026274014925953284,0.0026274014925953284,,,,
